CustomerID,Age,Product,Purchase_Value,Gender_Male,Gender_Unspecified,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_South Africa,Country_UK,Country_USA
CUST02464,44.0,Mouse,40.19,True,False,False,False,False,False,False,True,False,False,False
CUST02465,77.0,Smartwatch,854.27,False,True,False,True,False,False,False,False,False,False,False
CUST02466,27.0,Smartphone,1435.2,True,False,False,False,False,False,False,False,False,True,False
CUST02467,22.0,Monitor,920.15,True,False,False,False,True,False,False,False,False,False,False
CUST02468,44.0,Headphones,1771.44,False,True,False,False,False,False,True,False,False,False,False
CUST02469,68.0,Keyboard,2759.62,False,False,False,False,False,True,False,False,False,False,False
CUST02470,19.0,Camera,568.85,False,False,True,False,False,False,False,False,False,False,False
CUST02471,58.0,Speaker,122.72,False,False,True,False,False,False,False,False,False,False,False
CUST02472,52.0,Smartphone,299.95,False,False,False,False,False,False,True,False,False,False,False
CUST02473,21.0,Monitor,1490.04,False,True,False,False,False,False,False,False,False,True,False
CUST02474,34.0,Headphones,1972.25,False,False,False,False,False,False,True,False,False,False,False
CUST02475,62.0,Headphones,46.83,True,False,False,False,False,False,False,False,False,False,False
CUST02476,54.0,Keyboard,163.03,False,True,False,False,False,False,False,False,True,False,False
CUST02477,38.0,Laptop,644.16,False,True,False,False,True,False,False,False,False,False,False
CUST02478,56.0,Smartwatch,1273.67,True,False,False,False,True,False,False,False,False,False,False
CUST02479,52.0,Headphones,432.36,False,True,False,False,True,False,False,False,False,False,False
CUST02480,79.0,Speaker,1244.37,False,True,False,True,False,False,False,False,False,False,False
CUST02481,63.0,Headphones,118.71,False,False,True,False,False,False,False,False,False,False,False
CUST02482,63.0,Monitor,1513.8,True,False,False,True,False,False,False,False,False,False,False
CUST02483,26.0,Keyboard,2387.34,False,True,False,False,False,False,True,False,False,False,False
CUST02484,35.0,Headphones,2755.57,False,True,False,False,False,False,False,True,False,False,False
CUST02485,23.0,Smartphone,107.89,False,True,False,False,False,False,False,False,True,False,False
CUST02486,78.0,Headphones,532.88,True,False,False,False,False,True,False,False,False,False,False
CUST02487,42.0,Mouse,948.35,False,False,False,False,True,False,False,False,False,False,False
CUST02488,21.0,Keyboard,1097.78,False,False,False,True,False,False,False,False,False,False,False
CUST02489,78.0,Smartwatch,1837.54,False,True,False,True,False,False,False,False,False,False,False
CUST02490,42.0,Smartphone,2622.11,False,False,True,False,False,False,False,False,False,False,False
CUST02491,21.0,Camera,1937.54,False,True,False,False,False,True,False,False,False,False,False
CUST02492,72.0,Tablet,1891.25,False,True,True,False,False,False,False,False,False,False,False
CUST02493,35.0,Speaker,1616.12,False,False,False,False,False,False,True,False,False,False,False
CUST02494,43.0,Laptop,248.98,False,True,False,False,False,False,False,False,True,False,False
CUST02495,35.0,Headphones,1023.78,False,True,False,False,True,False,False,False,False,False,False
CUST02496,35.0,Keyboard,2041.1,False,False,False,False,False,False,True,False,False,False,False
CUST02497,46.0,Smartwatch,1561.03,True,False,False,False,True,False,False,False,False,False,False
CUST02498,57.0,Monitor,2202.33,False,True,False,False,False,False,True,False,False,False,False
CUST02499,23.0,Monitor,515.39,False,True,False,False,False,False,False,False,False,False,True
CUST02500,55.0,Camera,2537.47,False,False,False,False,False,False,False,True,False,False,False
CUST02501,73.0,Keyboard,1545.02,False,True,False,False,False,False,False,False,False,False,True
CUST02502,37.0,Keyboard,1695.79,False,True,True,False,False,False,False,False,False,False,False
CUST02503,25.0,Mouse,1863.81,True,False,False,False,False,False,False,False,False,False,True
CUST02504,73.0,Smartphone,151.04,True,False,False,False,True,False,False,False,False,False,False
CUST02505,51.0,Smartphone,306.12,False,False,False,False,True,False,False,False,False,False,False
CUST02506,18.0,Laptop,1832.32,False,True,False,False,False,False,False,False,True,False,False
CUST02507,51.0,Laptop,160.8,False,True,False,False,False,False,False,False,False,False,False
CUST02508,25.0,Speaker,185.39,False,True,False,True,False,False,False,False,False,False,False
CUST02509,63.0,Speaker,1263.21,True,False,False,False,False,False,True,False,False,False,False
CUST02510,19.0,Laptop,2021.48,False,True,False,False,False,False,False,False,False,True,False
CUST02511,49.0,Laptop,746.32,False,False,False,False,True,False,False,False,False,False,False
CUST02512,43.0,Monitor,268.35,False,True,False,False,False,False,True,False,False,False,False
CUST02513,54.0,Keyboard,2922.37,False,True,False,False,False,True,False,False,False,False,False
CUST02514,24.0,Smartwatch,1254.39,False,False,False,True,False,False,False,False,False,False,False
CUST02515,77.0,Monitor,2748.6,False,True,False,False,True,False,False,False,False,False,False
CUST02516,50.0,Headphones,2576.23,False,False,True,False,False,False,False,False,False,False,False
CUST02517,72.0,Headphones,989.19,False,True,True,False,False,False,False,False,False,False,False
CUST02518,61.0,Tablet,1120.68,False,False,False,False,False,False,True,False,False,False,False
CUST02519,47.0,Laptop,2403.82,False,False,False,False,False,True,False,False,False,False,False
CUST02520,75.0,Monitor,1040.03,False,False,False,True,False,False,False,False,False,False,False
CUST02521,51.0,Keyboard,774.0,False,False,True,False,False,False,False,False,False,False,False
CUST02522,29.0,Smartphone,2426.75,True,False,False,False,False,False,False,False,False,False,True
CUST02523,61.0,Keyboard,1003.39,True,False,False,False,True,False,False,False,False,False,False
CUST02524,35.0,Smartwatch,365.99,False,True,False,False,False,False,False,True,False,False,False
CUST02525,41.0,Camera,1308.89,False,False,False,False,False,False,False,False,False,True,False
CUST02526,44.0,Mouse,1077.01,True,False,False,False,False,False,False,False,False,False,False
CUST02527,25.0,Headphones,398.47,True,False,False,False,True,False,False,False,False,False,False
CUST02528,44.0,Speaker,48.49,False,True,False,False,False,False,True,False,False,False,False
CUST02529,32.0,Smartwatch,2903.96,False,True,False,False,False,False,False,False,False,False,False
CUST02530,61.0,Speaker,1854.81,False,True,False,False,False,False,False,False,False,False,True
CUST02531,54.0,Mouse,2929.29,False,True,False,False,True,False,False,False,False,False,False
CUST02532,33.0,Monitor,1263.41,False,True,False,False,False,False,False,True,False,False,False
CUST02533,45.0,Monitor,2078.43,True,False,False,False,False,True,False,False,False,False,False
CUST02534,66.0,Smartphone,2914.39,False,True,False,False,False,False,True,False,False,False,False
CUST02535,30.0,Keyboard,1396.1,False,True,False,False,True,False,False,False,False,False,False
CUST02536,29.0,Smartphone,339.28,True,False,True,False,False,False,False,False,False,False,False
CUST02537,57.0,Smartphone,214.66,False,False,False,False,False,False,False,False,False,False,False
CUST02538,74.0,Smartwatch,882.07,True,False,False,False,False,True,False,False,False,False,False
CUST02539,38.0,Keyboard,2559.44,True,False,False,False,False,False,False,False,False,False,True
CUST02540,29.0,Tablet,2492.36,False,True,True,False,False,False,False,False,False,False,False
CUST02541,76.0,Keyboard,2139.94,False,True,False,False,False,False,False,False,False,False,True
CUST02542,51.0,Monitor,478.81,True,False,False,False,False,False,False,False,False,False,False
CUST02543,43.0,Smartwatch,1802.05,False,True,False,False,True,False,False,False,False,False,False
CUST02544,41.0,Smartwatch,2527.73,False,True,False,False,False,False,False,False,False,False,True
CUST02545,22.0,Smartwatch,1846.04,False,False,False,True,False,False,False,False,False,False,False
CUST02546,54.0,Smartphone,346.44,False,False,False,False,False,False,False,False,True,False,False
CUST02547,77.0,Keyboard,2330.33,False,True,False,False,False,False,False,False,False,False,False
CUST02548,75.0,Speaker,419.56,False,True,False,True,False,False,False,False,False,False,False
CUST02549,19.0,Keyboard,2227.53,False,True,False,False,False,False,False,False,False,True,False
CUST02550,37.0,Smartphone,1106.24,False,True,False,False,False,False,False,False,False,True,False
CUST02551,62.0,Smartphone,2627.71,True,False,False,True,False,False,False,False,False,False,False
CUST02552,31.0,Camera,877.02,True,False,False,False,False,False,False,False,False,True,False
CUST02553,78.0,Keyboard,1795.99,True,False,False,False,False,False,False,False,False,True,False
CUST02554,35.0,Laptop,1144.08,True,False,False,False,False,False,False,True,False,False,False
CUST02555,57.0,Tablet,2355.62,False,True,False,False,False,True,False,False,False,False,False
CUST02556,25.0,Smartwatch,1484.55,False,False,True,False,False,False,False,False,False,False,False
CUST02557,67.0,Smartphone,2267.75,False,False,True,False,False,False,False,False,False,False,False
CUST02558,18.0,Speaker,1733.06,False,False,False,False,False,False,False,False,True,False,False
CUST02559,32.0,Headphones,694.23,False,True,False,False,False,False,False,False,False,True,False
CUST02560,21.0,Speaker,2377.67,True,False,False,False,False,True,False,False,False,False,False
CUST02561,59.0,Smartwatch,1085.15,False,False,False,False,False,True,False,False,False,False,False
CUST02562,19.0,Camera,2288.65,False,False,False,False,False,False,False,False,True,False,False
CUST02563,66.0,Smartwatch,1221.29,True,False,False,False,False,False,False,True,False,False,False
CUST02564,76.0,Smartwatch,102.15,False,True,False,False,False,False,False,False,False,False,False
CUST02565,62.0,Mouse,855.89,False,True,False,False,False,False,False,False,True,False,False
CUST02566,40.0,Camera,662.18,False,False,False,False,False,False,False,False,True,False,False
CUST02567,49.0,Headphones,1709.92,True,False,False,False,False,False,True,False,False,False,False
CUST02568,59.0,Keyboard,567.08,False,True,True,False,False,False,False,False,False,False,False
CUST02569,57.0,Smartwatch,2817.35,False,False,False,False,False,False,False,False,False,True,False
CUST02570,79.0,Camera,2995.86,False,True,False,False,False,False,False,False,False,False,True
CUST02571,63.0,Tablet,1699.13,True,False,False,False,True,False,False,False,False,False,False
CUST02572,28.0,Mouse,946.4,True,False,False,True,False,False,False,False,False,False,False
CUST02573,19.0,Headphones,2504.19,True,False,True,False,False,False,False,False,False,False,False
CUST02574,62.0,Tablet,2413.55,True,False,True,False,False,False,False,False,False,False,False
CUST02575,24.0,Headphones,2857.32,False,True,True,False,False,False,False,False,False,False,False
CUST02576,26.0,Camera,2179.18,True,False,False,True,False,False,False,False,False,False,False
CUST02577,73.0,Laptop,2840.16,True,False,False,False,False,False,False,False,True,False,False
CUST02578,18.0,Headphones,2878.03,True,False,False,False,False,False,False,False,False,True,False
CUST02579,51.0,Camera,2195.89,False,True,False,False,False,False,False,False,False,False,False
CUST02580,51.0,Speaker,1396.68,False,True,False,False,True,False,False,False,False,False,False
CUST02581,21.0,Headphones,174.07,False,False,False,False,False,False,False,False,True,False,False
CUST02582,46.0,Headphones,1411.56,False,False,False,False,False,False,True,False,False,False,False
CUST02583,78.0,Tablet,1246.95,False,True,False,False,False,False,False,True,False,False,False
CUST02584,71.0,Keyboard,418.05,False,True,False,False,False,False,True,False,False,False,False
CUST02585,67.0,Monitor,1118.28,False,True,False,False,False,False,True,False,False,False,False
CUST02586,30.0,Smartphone,407.72,False,True,False,True,False,False,False,False,False,False,False
CUST02587,42.0,Monitor,186.91,True,False,False,False,False,False,False,False,False,False,True
CUST02588,41.0,Mouse,570.97,False,False,False,False,False,False,False,False,False,True,False
CUST02589,20.0,Tablet,2622.0,False,False,False,False,False,True,False,False,False,False,False
CUST02590,62.0,Tablet,1976.64,False,False,False,False,False,False,False,True,False,False,False
CUST02591,51.0,Speaker,886.74,True,False,False,False,True,False,False,False,False,False,False
CUST02592,69.0,Smartwatch,2262.32,False,True,False,False,False,False,False,False,False,False,False
CUST02593,78.0,Monitor,663.11,False,True,False,False,False,False,True,False,False,False,False
CUST02594,66.0,Monitor,2537.94,True,False,False,False,False,False,False,False,False,False,True
CUST02595,70.0,Speaker,821.21,True,False,False,True,False,False,False,False,False,False,False
CUST02596,19.0,Mouse,2604.71,False,True,False,False,False,False,False,True,False,False,False
CUST02597,77.0,Headphones,2975.54,False,False,False,False,False,False,False,False,False,False,True
CUST02598,66.0,Headphones,2186.87,False,True,False,False,False,False,False,False,True,False,False
CUST02599,20.0,Smartwatch,1454.4,True,False,False,False,False,True,False,False,False,False,False
CUST02600,35.0,Mouse,1140.0,False,True,False,False,True,False,False,False,False,False,False
CUST02601,38.0,Tablet,2385.52,False,True,False,False,False,False,False,True,False,False,False
CUST02602,33.0,Smartphone,1138.87,True,False,False,False,False,False,False,False,False,True,False
CUST02603,79.0,Camera,1059.8,False,False,False,False,False,False,False,False,True,False,False
CUST02604,67.0,Laptop,1079.16,False,False,False,False,False,False,False,False,True,False,False
CUST02605,63.0,Keyboard,454.32,True,False,False,False,False,False,True,False,False,False,False
CUST02606,24.0,Monitor,1978.62,False,False,True,False,False,False,False,False,False,False,False
CUST02607,57.0,Mouse,2407.77,False,True,False,False,True,False,False,False,False,False,False
CUST02608,49.0,Smartphone,2364.16,False,False,True,False,False,False,False,False,False,False,False
CUST02609,27.0,Headphones,2667.27,False,False,False,False,False,False,True,False,False,False,False
CUST02610,78.0,Monitor,2423.77,False,False,False,False,False,False,False,False,False,False,False
CUST02611,46.0,Camera,437.93,True,False,False,False,False,False,False,False,False,True,False
CUST02612,57.0,Tablet,1866.94,False,True,False,False,False,False,False,False,False,False,True
CUST02613,77.0,Mouse,1156.46,True,False,False,False,False,False,False,False,False,False,False
CUST02614,41.0,Monitor,2350.94,False,False,True,False,False,False,False,False,False,False,False
CUST02615,26.0,Headphones,1711.29,True,False,False,False,False,False,False,True,False,False,False
CUST02616,72.0,Smartwatch,641.81,True,False,False,False,True,False,False,False,False,False,False
CUST02617,22.0,Smartphone,2266.78,True,False,False,False,False,False,True,False,False,False,False
CUST02618,37.0,Laptop,2441.36,False,False,False,False,False,False,False,False,True,False,False
CUST02619,68.0,Laptop,21.95,False,False,False,False,True,False,False,False,False,False,False
CUST02620,70.0,Keyboard,1029.28,False,False,False,False,False,False,False,False,True,False,False
CUST02621,37.0,Tablet,308.59,False,False,False,True,False,False,False,False,False,False,False
CUST02622,21.0,Smartphone,1969.84,False,False,False,False,False,False,True,False,False,False,False
CUST02623,69.0,Headphones,2221.54,True,False,False,False,False,True,False,False,False,False,False
CUST02624,52.0,Speaker,1495.7,False,False,False,False,False,False,True,False,False,False,False
CUST02625,57.0,Tablet,812.7,True,False,False,False,False,False,False,False,False,False,False
CUST02626,59.0,Keyboard,1133.88,False,False,False,False,False,False,True,False,False,False,False
CUST02627,23.0,Smartphone,1515.69,False,False,False,False,True,False,False,False,False,False,False
CUST02628,70.0,Monitor,1593.33,False,False,False,False,False,False,False,False,False,False,True
CUST02629,67.0,Monitor,1606.84,False,True,False,False,False,False,False,False,True,False,False
CUST02630,42.0,Monitor,2065.26,False,True,True,False,False,False,False,False,False,False,False
CUST02631,50.0,Headphones,565.52,False,False,False,False,False,False,False,True,False,False,False
CUST02632,46.0,Headphones,1621.64,False,False,False,False,False,False,False,False,False,False,False
CUST02633,30.0,Keyboard,1843.71,False,True,False,True,False,False,False,False,False,False,False
CUST02634,31.0,Laptop,2591.89,False,True,True,False,False,False,False,False,False,False,False
CUST02635,64.0,Tablet,456.42,False,False,False,False,False,False,False,False,False,True,False
CUST02636,44.0,Monitor,2475.78,False,True,False,False,False,False,False,False,False,False,False
CUST02637,22.0,Tablet,1793.93,True,False,False,False,True,False,False,False,False,False,False
CUST02638,46.0,Keyboard,609.53,False,True,False,False,False,False,False,False,False,False,False
CUST02639,37.0,Monitor,2458.64,False,True,False,False,False,True,False,False,False,False,False
CUST02640,58.0,Tablet,2178.11,False,True,False,True,False,False,False,False,False,False,False
CUST02641,79.0,Mouse,1094.25,False,True,False,False,True,False,False,False,False,False,False
CUST02642,58.0,Smartwatch,1276.78,False,False,False,False,False,False,False,False,False,False,False
CUST02643,40.0,Headphones,1437.16,False,False,False,False,True,False,False,False,False,False,False
CUST02644,38.0,Laptop,372.52,True,False,False,False,True,False,False,False,False,False,False
CUST02645,22.0,Mouse,135.69,True,False,False,True,False,False,False,False,False,False,False
CUST02646,26.0,Laptop,20.83,False,True,False,False,False,False,False,False,True,False,False
CUST02647,18.0,Monitor,36.88,True,False,False,False,False,False,False,True,False,False,False
CUST02648,31.0,Smartphone,1272.01,False,False,False,False,False,False,False,False,False,False,True
CUST02649,18.0,Smartwatch,171.35,False,False,False,False,False,False,True,False,False,False,False
CUST02650,27.0,Headphones,1989.34,True,False,False,False,False,False,True,False,False,False,False
CUST02651,24.0,Keyboard,2140.56,True,False,False,True,False,False,False,False,False,False,False
CUST02652,22.0,Smartphone,878.04,False,False,False,False,False,False,True,False,False,False,False
CUST02653,62.0,Mouse,892.97,False,False,False,False,False,False,False,False,False,False,True
CUST02654,44.0,Speaker,2105.38,False,True,False,False,False,False,False,False,False,True,False
CUST02655,53.0,Monitor,538.24,True,False,False,False,False,False,True,False,False,False,False
CUST02656,73.0,Keyboard,2514.08,False,False,False,False,False,False,False,False,False,False,False
CUST02657,54.0,Mouse,1152.22,False,False,False,False,False,True,False,False,False,False,False
CUST02658,33.0,Camera,2209.84,True,False,False,False,True,False,False,False,False,False,False
CUST02659,49.0,Smartwatch,2266.56,True,False,False,False,False,False,False,False,False,False,True
CUST02660,72.0,Tablet,738.35,False,False,False,False,False,False,False,False,False,False,True
CUST02661,78.0,Laptop,2449.7,False,True,False,False,False,False,True,False,False,False,False
CUST02662,22.0,Mouse,2354.46,False,True,False,False,False,False,False,False,True,False,False
CUST02663,25.0,Smartwatch,1552.28,True,False,False,False,False,True,False,False,False,False,False
CUST02664,54.0,Laptop,2964.4,True,False,False,False,False,False,False,False,True,False,False
CUST02665,71.0,Smartphone,243.51,False,False,False,True,False,False,False,False,False,False,False
CUST02666,48.0,Monitor,2294.49,True,False,True,False,False,False,False,False,False,False,False
CUST02667,35.0,Laptop,2989.23,False,False,False,False,False,False,False,True,False,False,False
CUST02668,52.0,Keyboard,1521.34,False,True,False,False,True,False,False,False,False,False,False
CUST02669,19.0,Smartphone,370.69,False,True,False,False,False,False,False,False,False,True,False
CUST02670,30.0,Keyboard,169.24,False,False,True,False,False,False,False,False,False,False,False
CUST02671,48.0,Headphones,107.86,True,False,False,False,False,False,False,False,False,True,False
CUST02672,61.0,Keyboard,468.19,False,True,False,True,False,False,False,False,False,False,False
CUST02673,24.0,Smartphone,1949.53,False,True,False,False,False,False,False,False,False,False,True
CUST02674,35.0,Monitor,2925.08,False,True,False,False,True,False,False,False,False,False,False
CUST02675,61.0,Monitor,558.84,True,False,False,False,False,False,False,False,False,False,False
CUST02676,25.0,Headphones,2075.71,True,False,False,False,False,False,False,False,True,False,False
CUST02677,18.0,Speaker,699.31,False,False,False,True,False,False,False,False,False,False,False
CUST02678,46.0,Keyboard,1847.81,False,True,False,False,False,False,True,False,False,False,False
CUST02679,18.0,Tablet,1194.76,False,False,False,True,False,False,False,False,False,False,False
CUST02680,30.0,Tablet,2621.44,True,False,False,False,False,False,False,True,False,False,False
CUST02681,71.0,Mouse,928.56,False,False,False,False,False,False,False,False,True,False,False
CUST02682,74.0,Tablet,1526.54,False,False,False,False,False,False,True,False,False,False,False
CUST02683,70.0,Speaker,1892.01,False,False,False,False,False,False,False,False,False,False,True
CUST02684,74.0,Smartphone,1232.09,False,True,False,False,False,True,False,False,False,False,False
CUST02685,42.0,Mouse,1092.92,True,False,False,False,False,False,False,False,False,True,False
CUST02686,44.0,Monitor,1637.49,False,True,True,False,False,False,False,False,False,False,False
CUST02687,72.0,Laptop,52.04,False,False,False,False,False,False,False,False,True,False,False
CUST02688,32.0,Monitor,1058.76,True,False,True,False,False,False,False,False,False,False,False
CUST02689,43.0,Smartwatch,1853.37,False,True,False,False,False,False,True,False,False,False,False
CUST02690,37.0,Smartwatch,2969.94,False,False,False,False,False,False,False,False,False,False,True
CUST02691,34.0,Smartwatch,531.98,False,True,False,False,False,False,False,True,False,False,False
CUST02692,77.0,Smartwatch,2533.05,False,True,False,False,False,False,True,False,False,False,False
CUST02693,75.0,Monitor,2678.83,False,False,False,True,False,False,False,False,False,False,False
CUST02694,58.0,Smartwatch,2076.61,False,False,False,False,False,False,False,False,False,False,True
CUST02695,50.0,Tablet,2298.41,False,True,True,False,False,False,False,False,False,False,False
CUST02696,71.0,Keyboard,1545.08,True,False,False,False,False,True,False,False,False,False,False
CUST02697,80.0,Speaker,229.84,True,False,False,False,False,False,False,True,False,False,False
CUST02698,51.0,Mouse,1551.11,False,True,False,True,False,False,False,False,False,False,False
CUST02699,34.0,Headphones,149.07,True,False,False,False,False,True,False,False,False,False,False
CUST02700,43.0,Speaker,956.86,False,False,False,False,False,False,False,False,True,False,False
CUST02701,28.0,Tablet,421.56,False,False,False,False,False,False,False,False,False,False,False
CUST02702,46.0,Tablet,2893.71,False,False,False,False,False,False,False,False,True,False,False
CUST02703,68.0,Smartwatch,373.74,True,False,False,False,True,False,False,False,False,False,False
CUST02704,45.0,Smartwatch,1326.07,False,True,False,False,False,False,False,False,True,False,False
CUST02705,20.0,Keyboard,1233.64,False,True,False,False,False,False,False,True,False,False,False
CUST02706,73.0,Smartphone,1959.6,False,True,False,False,False,False,False,False,False,True,False
CUST02707,77.0,Monitor,2700.29,False,False,False,False,False,False,True,False,False,False,False
CUST02708,64.0,Smartwatch,1612.51,False,True,False,False,False,False,True,False,False,False,False
CUST02709,67.0,Smartwatch,1372.01,False,False,False,False,False,False,False,False,True,False,False
CUST02710,27.0,Tablet,2861.69,False,True,True,False,False,False,False,False,False,False,False
CUST02711,74.0,Tablet,619.92,False,True,True,False,False,False,False,False,False,False,False
CUST02712,51.0,Camera,938.66,True,False,False,False,False,False,False,False,False,False,False
CUST02713,29.0,Camera,1170.11,True,False,False,False,False,False,False,False,False,False,False
CUST02714,57.0,Camera,2726.05,False,True,False,False,False,False,False,True,False,False,False
CUST02715,59.0,Tablet,702.31,False,True,True,False,False,False,False,False,False,False,False
CUST02716,70.0,Smartwatch,1200.87,False,False,False,False,False,False,False,False,False,False,False
CUST02717,69.0,Speaker,2687.81,False,False,False,False,False,False,False,False,True,False,False
CUST02718,27.0,Laptop,1285.52,False,True,False,False,False,False,True,False,False,False,False
CUST02719,36.0,Monitor,2599.46,True,False,False,False,False,False,False,False,False,False,True
CUST02720,75.0,Tablet,554.5,True,False,False,True,False,False,False,False,False,False,False
CUST02721,43.0,Speaker,40.28,False,True,False,False,False,False,False,False,False,False,False
CUST02722,18.0,Laptop,2817.67,True,False,False,False,True,False,False,False,False,False,False
CUST02723,48.0,Laptop,1589.28,False,False,False,False,True,False,False,False,False,False,False
CUST02724,61.0,Laptop,2837.68,False,False,False,False,False,False,False,False,True,False,False
CUST02725,42.0,Mouse,2937.26,False,False,False,False,False,False,False,True,False,False,False
CUST02726,76.0,Monitor,1690.36,True,False,False,False,True,False,False,False,False,False,False
CUST02727,54.0,Smartphone,2903.9,False,True,True,False,False,False,False,False,False,False,False
CUST02728,30.0,Mouse,1993.81,False,False,False,False,False,False,False,False,True,False,False
CUST02729,78.0,Tablet,2948.93,False,False,False,False,False,False,True,False,False,False,False
CUST02730,39.0,Laptop,2706.49,False,True,False,False,True,False,False,False,False,False,False
CUST02731,46.0,Tablet,2115.17,False,False,False,False,False,False,False,True,False,False,False
CUST02732,71.0,Smartphone,199.31,True,False,False,False,False,False,True,False,False,False,False
CUST02733,30.0,Headphones,1698.76,False,False,False,False,False,False,True,False,False,False,False
CUST02734,36.0,Headphones,2114.75,True,False,False,False,False,False,False,False,False,False,True
CUST02735,79.0,Smartwatch,1479.38,False,True,False,False,False,False,False,False,False,True,False
CUST02736,64.0,Monitor,1305.52,False,True,False,False,False,False,False,True,False,False,False
CUST02737,69.0,Tablet,2338.49,False,False,False,False,False,False,False,False,False,True,False
CUST02738,44.0,Mouse,1066.69,False,False,False,False,False,False,False,False,False,False,True
CUST02739,54.0,Smartwatch,2778.69,False,True,False,False,False,False,False,True,False,False,False
CUST02740,38.0,Camera,21.29,False,False,False,False,True,False,False,False,False,False,False
CUST02741,41.0,Headphones,2059.18,True,False,False,False,False,False,True,False,False,False,False
CUST02742,51.0,Mouse,802.99,True,False,True,False,False,False,False,False,False,False,False
CUST02743,66.0,Monitor,2415.79,False,False,False,False,False,False,False,True,False,False,False
CUST02744,51.0,Headphones,1414.68,False,True,False,False,False,False,False,False,False,False,True
CUST02745,79.0,Headphones,1847.66,False,True,False,False,True,False,False,False,False,False,False
CUST02746,73.0,Keyboard,1981.46,False,True,False,False,False,False,False,False,False,True,False
CUST02747,23.0,Smartwatch,1681.46,True,False,False,False,False,False,False,False,True,False,False
CUST02748,22.0,Headphones,1123.05,True,False,False,False,False,False,False,False,True,False,False
CUST02749,70.0,Mouse,1078.49,False,False,False,False,False,False,False,True,False,False,False
CUST02750,77.0,Keyboard,2208.48,True,False,False,False,False,True,False,False,False,False,False
CUST02751,52.0,Smartphone,1553.35,False,False,False,True,False,False,False,False,False,False,False
CUST02752,23.0,Speaker,497.34,False,False,False,False,False,False,False,False,False,False,True
CUST02753,25.0,Keyboard,1541.29,False,False,False,False,False,False,False,False,True,False,False
CUST02754,76.0,Camera,1248.77,False,False,False,False,False,False,False,True,False,False,False
CUST02755,59.0,Smartphone,925.67,True,False,False,False,False,False,False,False,False,True,False
CUST02756,65.0,Monitor,2497.78,False,False,False,False,True,False,False,False,False,False,False
CUST02757,66.0,Keyboard,349.13,True,False,False,False,False,False,False,False,False,False,True
CUST02758,55.0,Laptop,2569.78,False,True,False,False,False,False,False,False,False,False,True
CUST02759,74.0,Camera,1139.33,False,False,False,False,False,False,False,True,False,False,False
CUST02760,33.0,Monitor,867.49,False,False,False,False,False,False,False,False,False,False,False
CUST02761,77.0,Mouse,1327.72,False,False,False,False,False,False,True,False,False,False,False
CUST02762,73.0,Camera,2410.84,False,True,False,False,False,True,False,False,False,False,False
CUST02763,23.0,Speaker,1998.32,False,True,True,False,False,False,False,False,False,False,False
CUST02764,35.0,Smartphone,732.25,True,False,False,False,False,False,True,False,False,False,False
CUST02765,71.0,Smartwatch,2241.73,False,False,False,False,True,False,False,False,False,False,False
CUST02766,23.0,Monitor,2936.8,True,False,False,False,False,False,False,True,False,False,False
CUST02767,32.0,Laptop,68.62,False,True,False,False,False,False,False,False,False,True,False
CUST02768,71.0,Speaker,210.55,True,False,True,False,False,False,False,False,False,False,False
CUST02769,22.0,Speaker,1458.92,True,False,False,False,True,False,False,False,False,False,False
CUST02770,38.0,Tablet,1837.95,True,False,False,False,False,True,False,False,False,False,False
CUST02771,27.0,Tablet,2605.95,True,False,False,False,False,False,False,True,False,False,False
CUST02772,21.0,Smartphone,691.84,False,False,False,False,False,True,False,False,False,False,False
CUST02773,38.0,Keyboard,2621.32,True,False,False,False,False,False,False,True,False,False,False
CUST02774,38.0,Smartwatch,1118.14,False,False,False,False,False,False,False,True,False,False,False
CUST02775,51.0,Keyboard,2944.25,True,False,False,False,False,False,True,False,False,False,False
CUST02776,59.0,Monitor,2844.55,False,False,False,False,False,False,False,False,True,False,False
CUST02777,50.0,Laptop,1233.44,False,True,False,False,True,False,False,False,False,False,False
CUST02778,71.0,Smartphone,1653.28,True,False,True,False,False,False,False,False,False,False,False
CUST02779,45.0,Tablet,902.14,False,True,False,False,False,False,False,True,False,False,False
CUST02780,57.0,Laptop,1479.77,True,False,False,False,True,False,False,False,False,False,False
CUST02781,30.0,Keyboard,2044.89,False,False,False,False,False,True,False,False,False,False,False
CUST02782,35.0,Speaker,723.36,False,True,False,False,False,True,False,False,False,False,False
CUST02783,44.0,Monitor,2330.87,False,True,False,False,False,False,False,False,False,False,False
CUST02784,37.0,Speaker,687.52,True,False,False,False,False,False,False,False,False,False,True
CUST02785,58.0,Tablet,2677.7,True,False,False,False,False,False,False,False,False,False,False
CUST02786,44.0,Tablet,1165.71,True,False,False,False,False,False,False,False,False,False,True
CUST02787,58.0,Headphones,2726.44,False,True,False,False,False,False,False,False,False,False,False
CUST02788,54.0,Smartwatch,1476.35,False,False,False,False,False,False,True,False,False,False,False
CUST02789,59.0,Tablet,1506.77,False,False,False,False,False,False,False,False,True,False,False
CUST02790,27.0,Smartphone,850.6,False,False,False,False,True,False,False,False,False,False,False
CUST02791,58.0,Speaker,1553.11,False,False,False,False,False,False,False,False,False,True,False
CUST02792,36.0,Tablet,122.78,True,False,False,False,False,False,False,False,False,True,False
CUST02793,24.0,Speaker,1517.74,False,True,False,False,False,False,True,False,False,False,False
