CustomerID,Age,Income,Gender_Male,Gender_Unspecified,EducationLevel_Bachelor's Degree,EducationLevel_High School,EducationLevel_Master's Degree,EducationLevel_PhD,label
CUST02732,41.0,89763.75,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02733,20.0,110755.3,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02734,59.0,34810.09,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02735,62.0,133438.61,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02736,66.0,34050.31,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02737,18.0,44485.43,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02738,79.0,80616.8,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02739,20.0,54452.06,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02740,24.0,114823.04,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02741,60.0,47977.94,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02742,51.0,55022.23,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02743,21.0,120823.74,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02744,45.0,43927.47,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02745,64.0,128502.02,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02746,51.0,42125.37,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02747,62.0,101799.9,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02748,32.0,73632.15,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02749,54.0,136707.61,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02750,36.0,88843.24,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02751,61.0,141583.43,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02752,39.0,53746.19,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02753,43.0,139569.35,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02754,62.0,121464.7,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02755,26.0,123046.17,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02756,71.0,112035.81,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02757,63.0,77890.96,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02758,73.0,69562.88,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02759,35.0,82463.73,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02760,54.0,140937.96,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02761,63.0,98996.26,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02762,64.0,104622.22,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02763,36.0,137410.79,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02764,43.0,89804.71,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02765,44.0,24882.07,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02766,39.0,131903.48,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02767,20.0,110135.5,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02768,58.0,124062.89,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02769,23.0,51518.64,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02770,72.0,29899.63,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02771,57.0,126109.39,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02772,38.0,101714.85,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02773,44.0,78644.59,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02774,76.0,73388.83,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02775,31.0,75079.8,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02776,77.0,54015.89,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02777,28.0,40605.33,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02778,58.0,133022.24,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02779,25.0,109290.47,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02780,45.0,128375.83,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02781,47.0,23676.11,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02782,67.0,91733.03,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02783,33.0,145829.22,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02784,71.0,48297.63,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02785,60.0,64105.41,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02786,63.0,61486.54,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02787,73.0,143415.48,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02788,44.0,41875.91,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02789,29.0,38128.63,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02790,51.0,48175.04,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02791,35.0,70285.28,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02792,26.0,113795.6,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02793,33.0,103725.46,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02794,38.0,78233.84,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02795,73.0,76386.68,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02796,62.0,79553.95,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02797,49.0,83113.91,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02798,40.0,94388.58,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02799,32.0,100644.5,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02800,59.0,103919.68,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02801,38.0,90477.39,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02802,66.0,28618.44,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02803,27.0,125359.29,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02804,77.0,81024.39,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02805,64.0,93167.38,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02806,50.0,142853.51,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02807,80.0,73345.1,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST02808,45.0,37394.08,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02809,20.0,36815.23,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02810,60.0,116777.11,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02811,49.0,106118.56,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02812,77.0,121158.61,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02813,27.0,128100.82,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02814,49.0,70258.11,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02815,23.0,64643.98,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02816,20.0,46494.24,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02817,57.0,132069.63,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02818,68.0,117534.34,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02819,57.0,104241.5,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02820,27.0,105386.06,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02821,65.0,114655.14,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02822,78.0,138658.15,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02823,59.0,139574.16,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02824,24.0,130983.7,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02825,80.0,58337.36,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02826,38.0,46011.05,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02827,51.0,129551.81,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02828,59.0,139461.62,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02829,67.0,139399.26,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02830,64.0,35065.06,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02831,51.0,144758.39,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02832,73.0,78656.61,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02833,36.0,105388.6,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02834,59.0,52363.27,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02835,24.0,125943.93,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02836,57.0,55510.73,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02837,24.0,31362.81,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02838,22.0,26711.98,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02839,69.0,147270.65,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02840,33.0,25016.26,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02841,22.0,64585.18,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02842,65.0,38213.92,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02843,67.0,89164.27,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02844,67.0,84782.56,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02845,32.0,65681.63,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02846,19.0,109233.79,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02847,49.0,81932.12,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02848,58.0,129657.61,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02849,51.0,97797.97,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02850,70.0,124751.11,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02851,74.0,55722.83,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02852,55.0,86585.75,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02853,34.0,114338.48,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02854,18.0,129463.08,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02855,40.0,61942.97,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02856,52.0,94903.71,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02857,19.0,137811.56,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02858,61.0,43753.92,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02859,41.0,52098.79,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02860,35.0,78041.99,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02861,53.0,21484.79,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02862,35.0,54350.76,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02863,79.0,68934.28,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02864,49.0,86693.3,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02865,34.0,145379.95,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02866,39.0,144279.97,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02867,25.0,122013.13,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02868,71.0,58275.99,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02869,57.0,47656.41,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02870,53.0,109637.31,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02871,31.0,56118.65,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02872,40.0,46633.73,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02873,68.0,42349.12,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02874,43.0,90475.68,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02875,75.0,126892.13,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02876,45.0,143053.7,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02877,41.0,63025.62,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02878,47.0,90942.63,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02879,61.0,140312.4,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02880,42.0,98939.18,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST02881,22.0,101411.38,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02882,67.0,82707.87,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02883,56.0,118875.86,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02884,46.0,98625.11,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02885,29.0,122914.35,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02886,43.0,73592.59,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02887,70.0,149879.8,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02888,74.0,60536.71,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02889,46.0,146362.11,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02890,24.0,138520.99,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02891,18.0,43231.1,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST02892,44.0,101714.86,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02893,71.0,49814.42,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02894,46.0,46665.01,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02895,56.0,60878.12,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02896,19.0,73419.09,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02897,38.0,75280.35,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02898,72.0,37661.23,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02899,75.0,44217.61,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02900,58.0,105611.38,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02901,75.0,91718.09,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02902,60.0,102339.95,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02903,22.0,103753.01,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02904,58.0,75962.08,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02905,73.0,96228.2,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02906,72.0,86515.16,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02907,37.0,48018.94,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02908,73.0,69339.23,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02909,47.0,87364.86,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02910,56.0,126370.36,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02911,31.0,33375.34,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02912,26.0,34205.0,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02913,45.0,75789.4,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02914,50.0,61080.23,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02915,64.0,128605.53,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02916,63.0,128785.75,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02917,41.0,38517.3,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02918,46.0,23267.33,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02919,79.0,82910.77,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02920,31.0,123723.01,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02921,28.0,59552.7,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02922,68.0,33238.02,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02923,57.0,103639.42,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02924,57.0,127908.7,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02925,54.0,50532.57,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02926,27.0,108134.52,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02927,79.0,82229.14,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02928,55.0,109449.53,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02929,78.0,39090.63,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02930,20.0,149584.12,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02931,47.0,89393.68,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02932,45.0,36015.85,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02933,65.0,99409.18,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02934,33.0,34966.2,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02935,49.0,80594.2,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02936,58.0,71536.42,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02937,57.0,129075.13,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02938,41.0,149219.08,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02939,44.0,141151.22,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02940,52.0,24043.68,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02941,24.0,48908.56,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02942,21.0,100715.38,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02943,63.0,95706.54,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02944,18.0,148555.83,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02945,58.0,32760.23,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02946,54.0,35177.31,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02947,51.0,91902.76,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02948,78.0,72920.6,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02949,62.0,130334.68,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02950,79.0,45711.8,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02951,58.0,60039.43,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02952,39.0,79969.72,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02953,25.0,27247.22,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02954,40.0,42859.69,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02955,23.0,44306.47,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02956,71.0,21560.27,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02957,33.0,76040.75,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02958,33.0,37885.2,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02959,30.0,138218.23,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02960,68.0,61440.23,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02961,34.0,37510.62,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02962,72.0,130602.41,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02963,64.0,142918.79,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02964,45.0,57700.03,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02965,57.0,90346.04,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02966,49.0,71629.19,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02967,35.0,27588.97,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST02968,50.0,47641.36,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02969,31.0,138508.33,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02970,59.0,111426.68,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02971,80.0,105160.02,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02972,79.0,81032.9,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02973,62.0,122108.3,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02974,66.0,84762.17,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02975,67.0,94463.81,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02976,76.0,129858.21,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST02977,31.0,85199.95,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02978,58.0,143034.59,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02979,43.0,58204.88,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02980,33.0,37803.31,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02981,49.0,60838.0,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02982,79.0,38112.7,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02983,46.0,105303.96,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02984,18.0,133962.08,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02985,20.0,141330.49,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02986,54.0,24248.61,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02987,46.0,91813.15,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02988,63.0,147827.11,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02989,52.0,126134.39,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02990,36.0,83435.47,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02991,18.0,116593.46,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02992,31.0,34796.46,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02993,62.0,137881.59,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02994,53.0,123122.24,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02995,79.0,129777.72,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02996,22.0,58238.88,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02997,46.0,62251.78,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02998,73.0,108957.15,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02999,79.0,72602.62,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST03000,58.0,131051.35,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST03001,78.0,108758.97,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST03002,51.0,142896.17,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST03003,68.0,21533.65,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST03004,65.0,109870.34,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST03005,39.0,97530.39,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST03006,40.0,115432.83,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST03007,64.0,142841.61,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST03008,50.0,137029.61,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST03009,37.0,88278.82,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST03010,25.0,91885.47,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST03011,36.0,77413.42,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST03012,37.0,38355.97,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST03013,37.0,88027.7,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST03014,20.0,23430.46,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST03015,46.0,59922.51,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST03016,33.0,104555.12,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST03017,26.0,107330.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST03018,72.0,126469.5,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST03019,23.0,95118.79,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST03020,36.0,83065.26,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST03021,50.0,86251.9,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST03022,28.0,55323.39,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST03023,26.0,24236.69,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST03024,20.0,42784.47,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST03025,57.0,23064.2,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST03026,75.0,115040.9,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST03027,20.0,50676.89,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST03028,77.0,35509.53,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST03029,35.0,50531.56,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST03030,46.0,43667.64,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST03031,56.0,116564.04,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST03032,65.0,79817.99,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST03033,60.0,28979.49,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST03034,71.0,86848.82,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST03035,27.0,113095.62,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST03036,61.0,65489.96,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST03037,19.0,65366.45,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST03038,57.0,48514.81,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST03039,55.0,78860.26,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST03040,51.0,121466.82,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST03041,39.0,39153.51,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST03042,79.0,52717.33,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST03043,54.0,89145.24,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST03044,79.0,65021.5,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST03045,42.0,80217.18,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST03046,63.0,22988.72,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST03047,35.0,91244.55,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST03048,35.0,83316.26,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST03049,44.0,144884.81,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST03050,48.0,52059.58,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST03051,43.0,87128.38,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST03052,68.0,48067.03,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST03053,71.0,65357.24,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST03054,76.0,68442.55,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST03055,30.0,130108.13,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST03056,76.0,83145.52,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST03057,40.0,90259.92,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST03058,46.0,126729.13,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST03059,58.0,72735.73,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST03060,22.0,73293.3,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST03061,24.0,87226.67,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST03062,39.0,137450.36,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST03063,49.0,34739.48,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST03064,48.0,136388.29,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST03065,79.0,144051.16,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST03066,38.0,105496.65,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST03067,54.0,27157.62,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST03068,54.0,44286.64,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST03069,23.0,85717.52,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST03070,24.0,54656.06,0.0,0.0,1.0,0.0,0.0,0.0,0
