CustomerID,Age,Income,LoanApproved,Gender_Male,Gender_Unspecified,EducationLevel_Bachelors_Degree,EducationLevel_High_School,EducationLevel_Masters_Degree,EducationLevel_PhD
CUST02685,79.0,125857.49,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02686,60.0,82613.28,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02687,69.0,98167.89,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST02688,63.0,34457.63,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST02689,59.0,49541.23,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02690,37.0,39644.41,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST02691,66.0,82509.48,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02692,22.0,42116.28,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02693,64.0,83423.72,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02694,27.0,119443.8,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST02695,23.0,89638.72,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02696,69.0,122671.89,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02697,21.0,115820.69,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02698,36.0,52217.37,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02699,41.0,119049.91,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST02700,26.0,138283.27,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02701,57.0,110969.54,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02702,48.0,148181.99,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02703,24.0,20228.18,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02704,54.0,124748.23,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02705,33.0,138894.45,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02706,80.0,36479.02,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02707,65.0,57535.12,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02708,78.0,75095.94,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02709,26.0,39042.0,False,1.0,0.0,0.0,0.0,1.0,0.0
CUST02710,29.0,23661.25,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02711,53.0,79134.67,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02712,52.0,48578.81,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02713,36.0,53024.82,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02714,30.0,110777.73,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02715,36.0,134452.6,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02716,33.0,145439.71,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02717,65.0,126664.06,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02718,30.0,115979.95,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02719,24.0,121826.82,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02720,72.0,106616.84,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02721,53.0,40295.12,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST02722,36.0,84751.72,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST02723,54.0,39953.72,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST02724,61.0,128340.56,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02725,34.0,123723.92,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02726,56.0,75148.77,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02727,49.0,65491.54,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02728,38.0,76363.13,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST02729,51.0,37599.03,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02730,27.0,24100.04,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST02731,58.0,129326.5,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02732,41.0,89763.75,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02733,20.0,110755.3,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02734,59.0,34810.09,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02735,62.0,133438.61,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST02736,66.0,34050.31,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02737,18.0,44485.43,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST02738,79.0,80616.8,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02739,20.0,54452.06,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02740,24.0,114823.04,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02741,60.0,47977.94,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02742,51.0,55022.23,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02743,21.0,120823.74,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02744,45.0,43927.47,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST02745,64.0,128502.02,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02746,51.0,42125.37,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02747,62.0,101799.9,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST02748,32.0,73632.15,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02749,54.0,136707.61,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02750,36.0,88843.24,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02751,61.0,141583.43,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02752,39.0,53746.19,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02753,43.0,139569.35,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02754,62.0,121464.7,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02755,26.0,123046.17,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02756,71.0,112035.81,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02757,63.0,77890.96,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02758,73.0,69562.88,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST02759,35.0,82463.73,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02760,54.0,140937.96,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02761,63.0,98996.26,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02762,64.0,104622.22,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02763,36.0,137410.79,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST02764,43.0,89804.71,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02765,44.0,24882.07,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02766,39.0,131903.48,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02767,20.0,110135.5,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02768,58.0,124062.89,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST02769,23.0,51518.64,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02770,72.0,29899.63,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02771,57.0,126109.39,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02772,38.0,101714.85,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02773,44.0,78644.59,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02774,76.0,73388.83,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02775,31.0,75079.8,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02776,77.0,54015.89,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST02777,28.0,40605.33,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02778,58.0,133022.24,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02779,25.0,109290.47,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02780,45.0,128375.83,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02781,47.0,23676.11,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST02782,67.0,91733.03,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02783,33.0,145829.22,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02784,71.0,48297.63,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST02785,60.0,64105.41,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST02786,63.0,61486.54,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02787,73.0,143415.48,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02788,44.0,41875.91,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST02789,29.0,38128.63,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02790,51.0,48175.04,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02791,35.0,70285.28,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02792,26.0,113795.6,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02793,33.0,103725.46,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02794,38.0,78233.84,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02795,73.0,76386.68,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02796,62.0,79553.95,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02797,49.0,83113.91,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02798,40.0,94388.58,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02799,32.0,100644.5,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02800,59.0,103919.68,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02801,38.0,90477.39,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02802,66.0,28618.44,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02803,27.0,125359.29,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02804,77.0,81024.39,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02805,64.0,93167.38,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02806,50.0,142853.51,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02807,80.0,73345.1,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02808,45.0,37394.08,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02809,20.0,36815.23,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST02810,60.0,116777.11,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02811,49.0,106118.56,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02812,77.0,121158.61,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02813,27.0,128100.82,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02814,49.0,70258.11,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02815,23.0,64643.98,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02816,20.0,46494.24,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST02817,57.0,132069.63,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02818,68.0,117534.34,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02819,57.0,104241.5,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02820,27.0,105386.06,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02821,65.0,114655.14,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02822,78.0,138658.15,False,1.0,0.0,0.0,0.0,1.0,0.0
CUST02823,59.0,139574.16,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02824,24.0,130983.7,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02825,80.0,58337.36,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02826,38.0,46011.05,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02827,51.0,129551.81,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02828,59.0,139461.62,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02829,67.0,139399.26,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02830,64.0,35065.06,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST02831,51.0,144758.39,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02832,73.0,78656.61,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02833,36.0,105388.6,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02834,59.0,52363.27,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02835,24.0,125943.93,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02836,57.0,55510.73,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02837,24.0,31362.81,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02838,22.0,26711.98,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST02839,69.0,147270.65,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02840,33.0,25016.26,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST02841,22.0,64585.18,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02842,65.0,38213.92,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02843,67.0,89164.27,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST02844,67.0,84782.56,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST02845,32.0,65681.63,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02846,19.0,109233.79,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02847,49.0,81932.12,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST02848,58.0,129657.61,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02849,51.0,97797.97,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02850,70.0,124751.11,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02851,74.0,55722.83,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02852,55.0,86585.75,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST02853,34.0,114338.48,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02854,18.0,129463.08,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02855,40.0,61942.97,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST02856,52.0,94903.71,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02857,19.0,137811.56,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02858,61.0,43753.92,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST02859,41.0,52098.79,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02860,35.0,78041.99,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02861,53.0,21484.79,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02862,35.0,54350.76,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02863,79.0,68934.28,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02864,49.0,86693.3,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02865,34.0,145379.95,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02866,39.0,144279.97,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02867,25.0,122013.13,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02868,71.0,58275.99,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02869,57.0,47656.41,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST02870,53.0,109637.31,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02871,31.0,56118.65,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02872,40.0,46633.73,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02873,68.0,42349.12,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02874,43.0,90475.68,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST02875,75.0,126892.13,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST02876,45.0,143053.7,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST02877,41.0,63025.62,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02878,47.0,90942.63,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02879,61.0,140312.4,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST02880,42.0,98939.18,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02881,22.0,101411.38,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02882,67.0,82707.87,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02883,56.0,118875.86,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02884,46.0,98625.11,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST02885,29.0,122914.35,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02886,43.0,73592.59,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02887,70.0,149879.8,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST02888,74.0,60536.71,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02889,46.0,146362.11,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02890,24.0,138520.99,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02891,18.0,43231.1,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02892,44.0,101714.86,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02893,71.0,49814.42,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02894,46.0,46665.01,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02895,56.0,60878.12,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST02896,19.0,73419.09,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02897,38.0,75280.35,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02898,72.0,37661.23,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02899,75.0,44217.61,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02900,58.0,105611.38,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02901,75.0,91718.09,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02902,60.0,102339.95,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02903,22.0,103753.01,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02904,58.0,75962.08,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02905,73.0,96228.2,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02906,72.0,86515.16,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST02907,37.0,48018.94,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST02908,73.0,69339.23,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST02909,47.0,87364.86,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02910,56.0,126370.36,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02911,31.0,33375.34,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02912,26.0,34205.0,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02913,45.0,75789.4,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02914,50.0,61080.23,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02915,64.0,128605.53,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02916,63.0,128785.75,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST02917,41.0,38517.3,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST02918,46.0,23267.33,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02919,79.0,82910.77,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02920,31.0,123723.01,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST02921,28.0,59552.7,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02922,68.0,33238.02,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02923,57.0,103639.42,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02924,57.0,127908.7,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02925,54.0,50532.57,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST02926,27.0,108134.52,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02927,79.0,82229.14,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST02928,55.0,109449.53,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02929,78.0,39090.63,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02930,20.0,149584.12,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02931,47.0,89393.68,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02932,45.0,36015.85,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02933,65.0,99409.18,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST02934,33.0,34966.2,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST02935,49.0,80594.2,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02936,58.0,71536.42,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST02937,57.0,129075.13,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02938,41.0,149219.08,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02939,44.0,141151.22,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02940,52.0,24043.68,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02941,24.0,48908.56,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST02942,21.0,100715.38,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02943,63.0,95706.54,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02944,18.0,148555.83,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02945,58.0,32760.23,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST02946,54.0,35177.31,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST02947,51.0,91902.76,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02948,78.0,72920.6,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST02949,62.0,130334.68,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02950,79.0,45711.8,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST02951,58.0,60039.43,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02952,39.0,79969.72,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02953,25.0,27247.22,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02954,40.0,42859.69,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02955,23.0,44306.47,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02956,71.0,21560.27,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST02957,33.0,76040.75,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02958,33.0,37885.2,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST02959,30.0,138218.23,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST02960,68.0,61440.23,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST02961,34.0,37510.62,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02962,72.0,130602.41,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST02963,64.0,142918.79,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST02964,45.0,57700.03,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02965,57.0,90346.04,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST02966,49.0,71629.19,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST02967,35.0,27588.97,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02968,50.0,47641.36,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST02969,31.0,138508.33,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02970,59.0,111426.68,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02971,80.0,105160.02,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST02972,79.0,81032.9,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02973,62.0,122108.3,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02974,66.0,84762.17,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02975,67.0,94463.81,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02976,76.0,129858.21,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST02977,31.0,85199.95,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST02978,58.0,143034.59,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST02979,43.0,58204.88,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST02980,33.0,37803.31,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST02981,49.0,60838.0,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02982,79.0,38112.7,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST02983,46.0,105303.96,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST02984,18.0,133962.08,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02985,20.0,141330.49,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST02986,54.0,24248.61,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02987,46.0,91813.15,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST02988,63.0,147827.11,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02989,52.0,126134.39,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST02990,36.0,83435.47,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST02991,18.0,116593.46,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST02992,31.0,34796.46,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02993,62.0,137881.59,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02994,53.0,123122.24,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02995,79.0,129777.72,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST02996,22.0,58238.88,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST02997,46.0,62251.78,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST02998,73.0,108957.15,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST02999,79.0,72602.62,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST03000,58.0,131051.35,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03001,78.0,108758.97,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03002,51.0,142896.17,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST03003,68.0,21533.65,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03004,65.0,109870.34,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03005,39.0,97530.39,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03006,40.0,115432.83,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03007,64.0,142841.61,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03008,50.0,137029.61,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03009,37.0,88278.82,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03010,25.0,91885.47,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST03011,36.0,77413.42,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03012,37.0,38355.97,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03013,37.0,88027.7,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST03014,20.0,23430.46,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03015,46.0,59922.51,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03016,33.0,104555.12,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03017,26.0,107330.0,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03018,72.0,126469.5,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03019,23.0,95118.79,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST03020,36.0,83065.26,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03021,50.0,86251.9,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03022,28.0,55323.39,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03023,26.0,24236.69,True,0.0,0.0,1.0,0.0,0.0,0.0
