CustomerID,Age,Income,Gender_Male,Gender_Unspecified,EducationLevel_Bachelors_Degree,EducationLevel_High_School,EducationLevel_Masters_Degree,EducationLevel_PhD,label
CUST02296,77.0,83133.32,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02297,26.0,85070.12,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02298,47.0,85103.15,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02299,23.0,45628.42,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02300,70.0,105532.75,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02301,54.0,114894.46,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02302,68.0,26732.1,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02303,49.0,106314.53,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02304,53.0,106807.77,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02305,36.0,110410.13,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02306,52.0,47527.84,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02307,20.0,117026.72,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02308,31.0,75845.55,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02309,41.0,115814.35,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02310,35.0,79303.12,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02311,73.0,59069.5,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02312,36.0,66023.55,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02313,54.0,50182.94,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02314,72.0,36202.84,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02315,64.0,96943.34,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02316,76.0,107851.65,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02317,23.0,34464.88,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02318,79.0,146290.24,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02319,51.0,79057.53,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02320,55.0,139992.3,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02321,36.0,76318.48,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02322,56.0,127960.23,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02323,60.0,85039.86,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02324,42.0,137713.01,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02325,50.0,22202.79,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02326,76.0,96309.59,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02327,29.0,21626.59,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02328,32.0,47578.59,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02329,35.0,129692.69,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02330,69.0,144836.75,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02331,28.0,45259.52,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02332,70.0,96805.82,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02333,56.0,145483.57,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02334,38.0,127769.92,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02335,29.0,142038.9,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02336,70.0,56813.98,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02337,38.0,46578.17,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02338,44.0,28019.61,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02339,70.0,145331.26,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02340,55.0,93815.89,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02341,70.0,79187.94,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02342,59.0,90726.32,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02343,52.0,44512.68,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02344,58.0,74946.16,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02345,51.0,75860.14,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02346,75.0,45057.36,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02347,71.0,43998.57,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02348,78.0,143292.7,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02349,76.0,50062.91,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02350,48.0,27050.24,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02351,50.0,20075.03,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02352,35.0,39037.77,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02353,44.0,91213.46,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02354,58.0,148521.33,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02355,76.0,33035.42,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02356,54.0,112271.25,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02357,66.0,43947.87,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02358,77.0,95454.19,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02359,52.0,130533.99,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02360,80.0,128311.33,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02361,26.0,89008.04,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02362,21.0,137324.27,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02363,78.0,73350.91,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02364,79.0,125937.98,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02365,32.0,20446.48,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02366,78.0,33352.18,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02367,54.0,76630.23,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02368,80.0,101159.47,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02369,57.0,147130.21,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02370,43.0,115556.29,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02371,29.0,66255.44,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02372,72.0,97753.27,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02373,62.0,127179.16,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02374,28.0,112113.41,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02375,35.0,78027.42,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02376,25.0,141008.36,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02377,19.0,74766.33,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02378,63.0,77310.05,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02379,38.0,131891.94,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02380,49.0,88628.09,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02381,31.0,110505.08,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02382,50.0,126213.47,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02383,56.0,140090.34,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02384,45.0,124109.09,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02385,48.0,132297.65,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02386,34.0,137541.47,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02387,41.0,21882.45,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02388,22.0,22221.75,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02389,20.0,95307.17,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02390,66.0,88301.64,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02391,21.0,118187.88,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02392,80.0,130411.11,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02393,43.0,136709.95,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02394,37.0,26521.14,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02395,76.0,79525.33,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02396,34.0,81493.1,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02397,37.0,126874.38,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02398,29.0,145390.56,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02399,44.0,25505.37,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02400,67.0,132379.35,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02401,49.0,21185.0,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02402,54.0,82231.73,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02403,39.0,55768.09,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02404,68.0,58571.3,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02405,26.0,47449.62,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02406,39.0,139949.96,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02407,38.0,88409.54,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02408,78.0,143800.72,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02409,67.0,105463.66,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02410,53.0,97781.05,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02411,67.0,111375.57,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02412,46.0,105340.28,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02413,24.0,28472.6,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02414,76.0,101613.52,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02415,40.0,147206.43,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02416,63.0,141129.09,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02417,56.0,60102.83,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02418,67.0,42082.72,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02419,75.0,97849.09,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02420,55.0,146967.88,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02421,69.0,45682.54,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02422,47.0,65631.81,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02423,60.0,118587.41,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02424,69.0,74472.89,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02425,29.0,68303.76,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02426,33.0,42373.69,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02427,42.0,68103.73,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02428,42.0,121533.25,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02429,36.0,44432.72,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02430,43.0,93970.63,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02431,42.0,103482.06,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02432,30.0,58606.46,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02433,56.0,112159.66,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02434,74.0,44835.52,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02435,44.0,80810.26,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02436,36.0,149054.26,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02437,42.0,137167.93,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02438,63.0,126950.72,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02439,41.0,80864.23,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST02440,28.0,68455.12,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02441,55.0,79577.03,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02442,36.0,134944.4,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02443,39.0,36876.66,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02444,63.0,45996.74,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02445,23.0,54022.46,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02446,51.0,103874.04,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02447,37.0,137623.55,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02448,34.0,100295.85,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02449,22.0,98894.15,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02450,32.0,25634.91,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02451,21.0,93792.01,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02452,23.0,142718.7,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02453,59.0,138238.53,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02454,51.0,87119.05,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02455,69.0,35745.71,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02456,57.0,126607.47,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02457,40.0,105202.63,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02458,53.0,98754.76,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02459,37.0,37968.15,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02460,80.0,96333.89,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02461,70.0,144930.05,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02462,65.0,147077.58,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02463,79.0,144719.91,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02464,24.0,34618.04,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02465,65.0,90455.22,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02466,18.0,128317.15,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02467,61.0,126693.65,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02468,19.0,140797.97,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02469,35.0,102622.56,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02470,25.0,118296.67,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02471,51.0,71034.99,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02472,75.0,87718.05,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02473,43.0,114696.12,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02474,25.0,127435.2,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02475,48.0,101553.4,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02476,78.0,34248.07,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02477,18.0,137589.65,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02478,48.0,61917.41,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02479,48.0,101183.43,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02480,53.0,129492.65,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02481,79.0,30858.68,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02482,22.0,56871.92,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02483,34.0,83922.7,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02484,19.0,64402.99,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02485,79.0,104831.12,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02486,34.0,61784.81,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02487,56.0,123887.79,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02488,74.0,59558.46,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST02489,26.0,88784.96,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02490,47.0,37869.62,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02491,72.0,63288.82,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02492,36.0,84623.9,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02493,69.0,80898.96,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02494,38.0,55502.73,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02495,53.0,95192.87,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02496,43.0,81482.66,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02497,29.0,121781.57,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02498,37.0,121470.18,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02499,34.0,124737.85,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02500,68.0,125234.56,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02501,73.0,149064.76,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02502,37.0,136929.08,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02503,43.0,125957.26,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02504,24.0,135194.41,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02505,57.0,146512.12,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02506,79.0,80636.01,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02507,54.0,133125.25,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02508,73.0,104094.77,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02509,73.0,57673.28,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02510,50.0,132995.73,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02511,23.0,142173.3,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02512,47.0,33438.9,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02513,39.0,21830.21,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02514,29.0,32565.63,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02515,71.0,122622.55,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02516,76.0,41395.92,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02517,19.0,50803.36,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02518,46.0,48953.14,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02519,60.0,133406.21,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02520,76.0,51669.81,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02521,25.0,88919.09,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02522,56.0,53234.37,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02523,18.0,104002.31,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02524,68.0,95247.68,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02525,76.0,31476.38,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02526,67.0,69898.0,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02527,58.0,118246.34,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02528,29.0,85849.53,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02529,74.0,116179.54,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02530,58.0,108471.2,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02531,69.0,48182.13,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02532,71.0,58306.39,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02533,54.0,69285.91,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02534,64.0,126990.41,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02535,18.0,85553.15,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02536,77.0,37923.36,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02537,45.0,104440.19,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02538,48.0,80289.99,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02539,25.0,56868.17,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02540,42.0,102803.97,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02541,78.0,72364.83,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02542,43.0,68560.82,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02543,18.0,129524.52,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02544,55.0,73696.28,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02545,57.0,111128.2,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02546,67.0,79099.53,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02547,60.0,68730.98,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02548,40.0,136715.21,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02549,70.0,133854.24,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02550,75.0,123325.46,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02551,50.0,54350.61,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02552,57.0,33206.91,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02553,63.0,89812.13,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02554,80.0,84100.52,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02555,61.0,73388.22,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02556,78.0,74236.85,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02557,31.0,117377.6,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02558,47.0,122507.08,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02559,22.0,126703.52,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02560,50.0,37530.1,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST02561,43.0,85226.23,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02562,18.0,74882.69,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02563,58.0,133227.52,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02564,58.0,48551.68,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02565,34.0,130824.19,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02566,43.0,92554.92,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02567,30.0,127895.63,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02568,27.0,76350.92,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02569,54.0,29490.44,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02570,32.0,134429.51,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02571,33.0,110675.52,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST02572,29.0,53446.15,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02573,36.0,98824.2,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02574,18.0,73225.54,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02575,39.0,46947.8,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02576,27.0,99270.24,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02577,57.0,133507.56,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST02578,56.0,62090.12,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02579,22.0,140388.56,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST02580,42.0,29752.82,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST02581,77.0,48158.46,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02582,39.0,111688.96,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02583,59.0,136990.94,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST02584,48.0,92527.78,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02585,52.0,149769.05,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02586,23.0,145051.14,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02587,57.0,41431.11,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02588,57.0,63960.74,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST02589,35.0,125754.84,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST02590,30.0,135917.29,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02591,37.0,58175.44,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02592,73.0,134763.14,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02593,23.0,100306.02,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST02594,26.0,98100.57,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02595,39.0,98377.87,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02596,27.0,81117.32,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02597,44.0,114773.1,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02598,58.0,54411.83,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02599,62.0,149040.0,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST02600,19.0,59159.63,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02601,54.0,73827.61,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02602,64.0,95605.8,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02603,40.0,60794.03,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02604,24.0,53316.25,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02605,80.0,31396.41,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST02606,30.0,100289.43,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02607,67.0,68736.27,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST02608,77.0,108087.13,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST02609,41.0,72515.77,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02610,39.0,64580.1,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST02611,63.0,91753.59,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02612,30.0,72371.41,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02613,42.0,101692.16,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02614,48.0,94779.83,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02615,31.0,74437.92,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST02616,59.0,54984.27,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST02617,39.0,55793.15,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02618,27.0,82297.17,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST02619,66.0,27102.31,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02620,31.0,38028.37,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02621,47.0,71545.49,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST02622,32.0,32321.56,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST02623,76.0,92040.06,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST02624,64.0,26943.57,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST02625,31.0,90621.36,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST02626,37.0,76600.0,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST02627,37.0,104113.42,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST02628,52.0,41241.2,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST02629,23.0,58036.51,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST02630,56.0,135068.63,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST02631,43.0,110181.97,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02632,50.0,107030.75,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST02633,40.0,67961.35,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST02634,49.0,22095.53,0.0,0.0,0.0,0.0,0.0,0.0,0
